t1_mass,rx_mass,ry_mass,rz_mass,Vx_mass,Vy_mass,Vz_mass,Lam1_mass,Lam2_mass,Lam3_mass,omx_mass,omy_mass,omz_mass,Omx_mass,Omy_mass,Omz_mass,Lam_tr_mas1,Lam_tr_mas2,Lam_tr_mas3,Fi_mas,Fi_mas_tr
134.000000000023,157600.954278089,-4827268.09037281,5097072.72653401,4428.72981857308,-5492.73171887396,-4889.52329761797,-3.2612242088987e-09,3.72759806719265e-08,0.0873214436856638,-4.0533259433557e-18,-4.56505521823699e-10,-2.74276578392708e-10,2.62224640766304,0.274588548491716,0.600010095897077,0,0,0.0871557427476591,0.123688044180084,0.174532925199435
135.000000000022,162029.592732752,-4832758.04856072,5092180.26887512,4428.54624698296,-5487.18372850487,-4895.39095112795,-3.24131815790355e-09,3.70484534752203e-08,0.0873214435499852,-4.24650189849991e-18,-4.55895707751711e-10,-2.75330548547676e-10,2.62224640785304,0.279196736507552,0.604342684200119,0,0,0.0871557427476591,0.123688044309977,0.174532925199435
136.000000000021,166458.045084808,-4838242.45597521,5087281.94677166,4428.35761365011,-5481.63017431343,-4901.25218490061,-3.22143880252168e-09,3.68212314093241e-08,0.0873214434137825,-4.43871550305051e-18,-4.55281907794544e-10,-2.76381156939711e-10,2.62224640804308,0.28377632502292,0.608658084710631,0,0,0.0871557427476591,0.1236880444387,0.174532925199435
137.00000000002,170886.306273393,-4843721.30705927,5082377.76664893,4428.1639203382,-5476.07106990464,-4907.10698783491,-3.20158631640771e-09,3.65943164591268e-08,0.0873214432770574,-4.62991743401133e-18,-4.54664134200647e-10,-2.77428368899464e-10,2.62224640823315,0.288327353434023,0.612956232084092,0,0,0.0871557427476591,0.123688044566233,0.174532925199435
138.000000000019,175314.371239419,-4849194.59626949,5077467.7349433,4427.96516883169,-5470.50642890169,-4912.95534886151,-3.18176087268042e-09,3.63677106033925e-08,0.0873214431398118,-4.82017179280815e-18,-4.54042399281262e-10,-2.78472208603355e-10,2.62224640842322,0.292849861385054,0.617237061194371,0,0,0.0871557427476591,0.123688044692599,0.174532925199435
139.000000000019,179742.234925593,-4854662.31807609,5072551.85810219,4427.76136093579,-5464.93626494593,-4918.79725694292,-3.16196264392006e-09,3.61414158147298e-08,0.0873214430020473,-5.00954807907405e-18,-4.53416715410297e-10,-2.79512721011788e-10,2.62224640861329,0.297343888767408,0.621500507129734,0,0,0.0871557427476591,0.123688044817782,0.174532925199435
140.000000000018,184169.892276436,-4860124.46696295,5067630.14258406,4427.55249847649,-5459.36059169665,-4924.6327010735,-3.14219180216556e-09,3.59154340595599e-08,0.0873214428637654,-5.19789985698484e-18,-4.52787095025941e-10,-2.80549825988139e-10,2.62224640880331,0.301809475718889,0.625746505175282,0,0,0.0871557427476591,0.123688044941798,0.174532925199435
141.000000000017,188597.338238307,-4865581.03742761,5062702.59485835,4427.33858330049,-5453.77942283104,-4930.46167027958,-3.12244851891175e-09,3.56897672980852e-08,0.0873214427249678,-5.38522172891353e-18,-4.52153550627658e-10,-2.81583512501975e-10,2.62224640899331,0.306246662622913,0.629974990838185,0,0,0.0871557427476591,0.123688045064639,0.174532925199435
142.000000000016,193024.56775942,-4871032.0239813,5057769.22140545,4427.11961727518,-5448.19277204409,-4936.28415361947,-3.10273296510658e-09,3.54644174842584e-08,0.0873214425856564,-5.57141060780336e-18,-4.51516094777582e-10,-2.82613685817096e-10,2.62224640918324,0.310655490107716,0.634185899829228,0,0,0.0871557427476591,0.123688045186295,0.174532925199435
143.000000000015,197451.57578987,-4876477.42114896,5052830.0287167,4426.89560228864,-5442.60065304841,-4942.10014018358,-3.08304531114881e-09,3.5239386565753e-08,0.0873214424458326,-5.75683522539521e-18,-4.50874740095333e-10,-2.83640552793163e-10,2.6222464093731,0.315035999045547,0.638379168112068,0,0,0.0871557427476591,0.123688045306743,0.174532925199435
144.000000000014,201878.357281647,-4881917.22346924,5047885.0232943,4426.66654024958,-5437.00307957419,-4947.90961909445,-3.063385726885e-09,3.50146764839317e-08,0.0873214423054983,-5.94106088532333e-18,-4.50229499267219e-10,-2.84663886342679e-10,2.62224640956288,0.319388230551861,0.642554731811476,0,0,0.0871557427476591,0.123688045426046,0.174532925199435
145.000000000013,206304.907188661,-4887351.42549454,5042934.21165134,4426.43243308735,-5431.40006536904,-4953.71257950681,-3.0437543816069e-09,3.4790289173816e-08,0.0873214421646553,-6.12446957684877e-18,-4.49580385035263e-10,-2.85683858106991e-10,2.62224640975256,0.323712225984509,0.646712527318866,0,0,0.0871557427476591,0.123688045544137,0.174532925199435
146.000000000012,210731.220466763,-4892780.02179099,5037977.60031172,4426.19328275189,-5425.79162419793,-4959.50901060765,-3.02415144404895e-09,3.4566226564057e-08,0.0873214420233052,-6.30658539171912e-18,-4.48927410206528e-10,-2.86700234137262e-10,2.62224640994212,0.32800802694293,0.650852491191863,0,0,0.0871557427476591,0.123688045661094,0.174532925199435
147.000000000011,215157.292073763,-4898203.00693853,5033015.19581016,4425.94909121371,-5420.17776984301,-4965.29890161631,-3.00457708238535e-09,3.43424905769033e-08,0.0873214418814494,-6.48771171755901e-18,-4.48270587644041e-10,-2.87713121629547e-10,2.62224641013155,0.332275675267324,0.654974560249015,0,0,0.0871557427476591,0.123688045776828,0.174532925199435
148.00000000001,219583.116969453,-4903620.37553088,5028047.00469211,4425.69986046386,-5414.55851610356,-4971.08224178449,-2.98503146422789e-09,3.41190831281739e-08,0.0873214417390901,-6.66780780055744e-18,-4.47609930271441e-10,-2.88722496576426e-10,2.62224641032084,0.336515213037838,0.65907867151112,0,0,0.0871557427476591,0.123688045891385,0.174532925199435
149.000000000009,224008.690115624,-4909032.12217555,5023073.03351377,4425.44559251393,-5408.93387679584,-4976.85902039634,-2.96551475662312e-09,3.38960061272275e-08,0.087321441596229,-6.84685319828444e-18,-4.46945451071686e-10,-2.89728341408284e-10,2.62224641050996,0.340726682573736,0.663164762219298,0,0,0.0871557427476591,0.123688046004784,0.174532925199435
150.000000000009,228434.006476091,-4914438.24149389,5018093.28884206,4425.18628939598,-5403.30386575301,-4982.62922676854,-2.94602712604975e-09,3.36732614769325e-08,0.0873214414528675,-7.02491400065105e-18,-4.46277163086126e-10,-2.90730674537549e-10,2.62224641069891,0.344910126432578,0.667232769839453,0,0,0.0871557427476591,0.123688046116966,0.174532925199435
151.000000000008,232859.061016711,-4919838.7281211,5013107.77725453,4424.92195316255,-5397.66849682498,-4988.39285025033,-2.92656873841634e-09,3.34508510736394e-08,0.087321441309008,-7.20205326016489e-18,-4.4560507941402e-10,-2.91729538456215e-10,2.62224641088767,0.349065587409378,0.671282632061512,0,0,0.0871557427476591,0.123688046227987,0.174532925199435
152.000000000007,237283.848705402,-4925233.5767062,5008116.50533939,4424.65258588663,-5392.02778387833,-4994.14988022356,-2.90713975905852e-09,3.32287768071504e-08,0.0873214411646515,-7.37817469353766e-18,-4.4492921321388e-10,-2.92724895530194e-10,2.62224641107623,0.353193108535774,0.675314286787059,0,0,0.0871557427476591,0.123688046337801,0.174532925199435
153.000000000006,241708.364512167,-4930622.78191214,5003119.47969544,4424.37818966159,-5386.38174079619,-4999.9003061028,-2.88774035273636e-09,3.30070405606904e-08,0.0873214410198002,-7.55309364550235e-18,-4.44249577702536e-10,-2.93716633929494e-10,2.62224641126457,0.357292733079186,0.679327672130812,0,0,0.0871557427476591,0.12368804644648,0.174532925199435
154.000000000005,246132.603409113,-4936006.33841571,4998116.70693207,4424.09876660122,-5380.73038147811,-5005.64411733536,-2.86837068363202e-09,3.27856442108787e-08,0.0873214408744556,-7.72692388181598e-18,-4.43566186151998e-10,-2.94704773763817e-10,2.62224641145268,0.361364504541977,0.683322726447275,0,0,0.0871557427476591,0.123688046553909,0.174532925199435
155.000000000004,250556.560370469,-4941384.24090765,4993108.19366916,4423.81431883963,-5375.07371983997,-5011.38130340135,-2.84903091534743e-09,3.25645896277016e-08,0.0873214407286197,-7.89960556043731e-18,-4.42879051891546e-10,-2.95689288133777e-10,2.62224641164054,0.365408466660605,0.687299388308959,0,0,0.0871557427476591,0.123688046660213,0.174532925199435
156.000000000003,254980.23037261,-4946756.4840926,4988093.94653715,4423.52484853131,-5369.41176981386,-5017.11185381376,-2.82972121090154e-09,3.2343878674483e-08,0.0873214405822944,-8.07126315016557e-18,-4.42188188306429e-10,-2.96670202131079e-10,2.62224641182814,0.369424663404767,0.691257596519547,0,0,0.0871557427476591,0.123688046765324,0.174532925199435
157.000000000002,259403.608394074,-4952123.06268914,4983073.9721769,4423.23035785102,-5363.74454534796,-5022.8357581185,-2.8104417327282e-09,3.21235132078577e-08,0.0873214404354811,-8.24187847156222e-18,-4.41493608837972e-10,-2.97647518859263e-10,2.62224641201547,0.373413138976556,0.6951972901053,0,0,0.0871557427476591,0.123688046869235,0.174532925199435
158.000000000001,263826.689415586,-4957483.97142981,4978048.27723976,4422.93084899379,-5358.07206040645,-5028.55300589447,-2.79119264267337e-09,3.19034950777417e-08,0.0873214402881818,-8.4113453449477e-18,-4.40795326984224e-10,-2.9862116584519e-10,2.62224641220251,0.377373937809594,0.69911840830902,0,0,0.0871557427476591,0.123688046972004,0.174532925199435
159,268249.468420074,-4962839.20506112,4973016.86838742,4422.62632417491,-5352.39432896936,-5034.2635867536,-2.77197410199287e-09,3.16838261273064e-08,0.0873214401403983,-8.57978681627419e-18,-4.40093356296829e-10,-2.99591178364713e-10,2.62224641238924,0.381307104568179,0.703020890613818,0,0,0.0871557427476591,0.123688047073537,0.174532925199435
159.999999999999,272671.940392694,-4968188.75834358,4967979.75229201,4422.31678562989,-5346.71136503248,-5039.96749034092,-2.75278627135024e-09,3.14645081929509e-08,0.0873214399921325,-8.74737389858673e-18,-4.39387710381435e-10,-3.00557655043113e-10,2.62224641257566,0.385212684146417,0.706904676738231,0,0,0.0871557427476591,0.123688047173902,0.174532925199435
160.999999999999,277094.100320844,-4973532.62605169,4962936.93563594,4422.00223561441,-5341.02318260726,-5045.66470633462,-2.73362931081402e-09,3.12455431042742e-08,0.087321439843386,-8.9138622732152e-18,-4.38678402900845e-10,-3.01520503599394e-10,2.62224641276176,0.389090721667358,0.710769706604917,0,0,0.0871557427476591,0.123688047273071,0.174532925199435
161.999999999998,281515.943194191,-4978870.80297397,4957888.42511196,4421.68267640431,-5335.32979572068,-5051.35522444611,-2.71450337985518e-09,3.10269326840475e-08,0.0873214396941607,-9.07897726078067e-18,-4.37965447572423e-10,-3.02479569868957e-10,2.62224641294751,0.392941262482124,0.714615920357585,0,0,0.0871557427476591,0.123688047371083,0.174532925199435
162.999999999997,285937.464004686,-4984203.28391299,4952834.22742309,4421.35811029559,-5329.63121841512,-5057.03903442004,-2.69540863734514e-09,3.0808678748188e-08,0.0873214395444584,-9.24309312994625e-18,-4.37248858163054e-10,-3.03434982948387e-10,2.6222464131329,0.396764352169032,0.71844325840509,0,0,0.0871557427476591,0.123688047467899,0.174532925199435
163.999999999996,290358.657746587,-4989530.06368535,4947774.34928257,4421.02853960432,-5323.92746474829,-5062.71612603441,-2.67634524155352e-09,3.05907831057336e-08,0.0873214393942808,-9.40612635938069e-18,-4.36528648494904e-10,-3.04386709357349e-10,2.62224641331793,0.400560036532724,0.722251661366028,0,0,0.0871557427476591,0.123688047563518,0.174532925199435
164.999999999995,294779.519416479,-4994851.13712172,4942708.79741387,4420.69396666665,-5318.21854879307,-5068.38648910057,-2.6573133501455e-09,3.03732475588149e-08,0.0873214392436303,-9.56776713123913e-18,-4.35804832444616e-10,-3.05334589062074e-10,2.62224641350257,0.404328361603279,0.726041070073932,0,0,0.0871557427476591,0.12368804765802,0.174532925199435
165.999999999994,299200.044013291,-5000166.49906687,4937637.57855061,4420.35439383877,-5312.50448463743,-5074.05011346333,-2.63831312018002e-09,3.01560739026297e-08,0.087321439092508,-9.72901311932711e-18,-4.3507742393358e-10,-3.06279053436875e-10,2.62224641368683,0.408069373635336,0.729811425668269,0,0,0.0871557427476591,0.123688047751261,0.174532925199435
166.999999999993,303620.226538318,-5005476.14437963,4932560.69943655,4420.00982349689,-5306.78528638429,-5079.70698900094,-2.61934470810702e-09,2.99392639254177e-08,0.0873214389409162,-9.88873955650058e-18,-4.34346436946534e-10,-3.07219654922293e-10,2.62224641387067,0.411783119107203,0.733562669410129,0,0,0.0871557427476591,0.123688047843345,0.174532925199435
167.999999999992,308040.061995245,-5010780.06793298,4927478.16682558,4419.66025803719,-5301.06096815146,-5085.35710562525,-2.60040826976522e-09,2.97228194084325e-08,0.0873214387888565,-1.0047228440204e-17,-4.33611885512891e-10,-3.08156472853817e-10,2.62224641405409,0.41546964471997,0.737294742859736,0,0,0.0871557427476591,0.123688047934276,0.174532925199435
168.999999999991,312459.545390158,-5016078.26461399,4922389.98748163,4419.3056998758,-5295.33154407143,-5091.00045328165,-2.58150396037995e-09,2.95067421259174e-08,0.0873214386363306,-1.0204607298671e-17,-4.3287378371381e-10,-3.09089515281092e-10,2.62224641423708,0.419128997396612,0.741007587801846,0,0,0.0871557427476591,0.123688048023971,0.174532925199435
169.99999999999,316878.671731574,-5021370.72932389,4917296.16817868,4418.94615144877,-5289.59702829136,-5096.63702194919,-2.56263193456137e-09,2.92910338450812e-08,0.0873214384833409,-1.03611506776623e-17,-4.32132145679402e-10,-3.10018915567546e-10,2.62224641441962,0.422761224281094,0.74470114627113,0,0,0.0871557427476591,0.123688048112517,0.174532925199435
170.999999999989,321297.436030452,-5026657.45697805,4912196.71570072,4418.58161521205,-5283.85743497289,-5102.26680164063,-2.5437923463017e-09,2.90756963260714e-08,0.087321438329889,-1.05164778224783e-17,-4.31386985594168e-10,-3.10944519137804e-10,2.6222464146017,0.426366372737477,0.748375360500827,0,0,0.0871557427476591,0.123688048199862,0.174532925199435
171.999999999989,325715.83330022,-5031938.44250604,4907091.6368417,4418.21209364143,-5278.11277829209,-5107.88978240246,-2.5249853489733e-09,2.88607313219499e-08,0.0873214381759766,-1.06707482353774e-17,-4.3063831768956e-10,-3.11866389744801e-10,2.62224641478331,0.429944490349006,0.752030172987075,0,0,0.0871557427476591,0.123688048286033,0.174532925199435
172.999999999988,330133.858556789,-5037213.68085158,4901980.93840553,4417.83758923254,-5272.36307243927,-5113.50595431499,-2.50621109532628e-09,2.86461405786675e-08,0.0873214380216057,-1.08237037327617e-17,-4.29886156248755e-10,-3.12784407917926e-10,2.62224641496444,0.433495624917211,0.755665526439013,0,0,0.0871557427476591,0.123688048371043,0.174532925199435
173.999999999987,334551.506818577,-5042483.1669726,4896864.62720598,4417.4581045008,-5266.60833161892,-5119.11530749235,-2.48746973748646e-09,2.84319258350397e-08,0.0873214378667782,-1.09755550074984e-17,-4.2913051560163e-10,-3.13698619669834e-10,2.62224641514506,0.437019824460997,0.759281363823295,0,0,0.0871557427476591,0.123688048454846,0.174532925199435
174.999999999986,338968.773106527,-5047746.89584124,4891742.71006674,4417.07364198139,-5260.84857004961,-5124.71783208259,-2.46876142695355e-09,2.82180888227234e-08,0.0873214377114957,-1.11263465725769e-17,-4.28371410126799e-10,-3.14609050802235e-10,2.62224641532518,0.440517137215732,0.762877628341333,0,0,0.0871557427476591,0.123688048537453,0.174532925199435
175.999999999985,343385.652444128,-5053004.86244386,4886615.19382129,4416.68420422922,-5255.0838019638,-5130.31351826772,-2.45008631459862e-09,2.80046312661916e-08,0.0873214375557607,-1.12759664946303e-17,-4.27608854252372e-10,-3.15515647561564e-10,2.62224641550478,0.443987611632333,0.766454263422461,0,0,0.0871557427476591,0.123688048618917,0.174532925199435
176.999999999984,347802.139857433,-5058257.06178107,4881482.08531293,4416.2897938189,-5249.31404160782,-5135.90235626373,-2.4314445506623e-09,2.77915548827102e-08,0.0873214373995746,-1.1424623809113e-17,-4.26842862452374e-10,-3.16418491289004e-10,2.62224641568384,0.447431296376347,0.77001121275154,0,0,0.0871557427476591,0.12368804869917,0.174532925199435
177.999999999983,352218.230375078,-5063503.48886774,4876343.39139474,4415.89041334472,-5243.53930324169,-5141.48433632068,-2.41283628475249e-09,2.75788613823137e-08,0.0873214372429393,-1.15722052405048e-17,-4.26073449250006e-10,-3.17317535196935e-10,2.62224641586236,0.450848240327031,0.77354842023646,0,0,0.0871557427476591,0.123688048778216,0.174532925199435
178.999999999982,356633.919028305,-5068744.13873298,4871199.1189295,4415.48606542058,-5237.75960113902,-5147.05944872272,-2.39426166584244e-09,2.7366552467782e-08,0.087321437085857,-1.1718464755462e-17,-4.25300629215566e-10,-3.18212693794441e-10,2.62224641604033,0.454238492576429,0.777065830019981,0,0,0.0871557427476591,0.12368804885616,0.174532925199435
179.999999999981,361049.20085098,-5073979.0064202,4866049.27478973,4415.07675267999,-5231.9749495869,-5152.62768378814,-2.37572084226842e-09,2.71546298346166e-08,0.0873214369283295,-1.18636523045387e-17,-4.24524416964371e-10,-3.19104014989452e-10,2.62224641621772,0.457602102428451,0.780563386501989,0,0,0.0871557427476591,0.12368804893286,0.174532925199435
180.99999999998,365464.070879611,-5079208.0869871,4860893.86585759,4414.66247777605,-5226.1853628858,-5158.18903186944,-2.3572139617282e-09,2.69430951710183e-08,0.0873214367703586,-1.20074343615229e-17,-4.2374482715931e-10,-3.19991388002417e-10,2.62224641639453,0.46093911939793,0.784041034303329,0,0,0.0871557427476591,0.123688049008429,0.174532925199435
181.999999999979,369878.524153369,-5084431.37550569,4855732.89902486,4414.24324338135,-5220.39085534943,-5163.74348335334,-2.33874117127859e-09,2.67319501578636e-08,0.0873214366119461,-1.21502658185273e-17,-4.22961874506379e-10,-3.20874939344884e-10,2.62224641657075,0.464249593209705,0.787498718316223,0,0,0.0871557427476591,0.123688049082776,0.174532925199435
182.999999999979,374292.555714108,-5089648.8670623,4850566.38119294,4413.81905218802,-5214.59144130463,-5169.29102866089,-2.32030261733397e-09,2.65211964686835e-08,0.0873214364530942,-1.22921584896437e-17,-4.22175573757694e-10,-3.21754696401148e-10,2.62224641674637,0.467533573797675,0.790936383662509,0,0,0.0871557427476591,0.123688049155934,0.174532925199435
183.999999999978,378706.160606383,-5094860.55675758,4845394.31927278,4413.38990690766,-5208.78713509127,-5174.83165824743,-2.30189844566382e-09,2.63108357696395e-08,0.0873214362938046,-1.24325509651527e-17,-4.21385939713369e-10,-3.22630458724963e-10,2.62224641692137,0.470791111303871,0.794353975678037,0,0,0.0871557427476591,0.123688049227956,0.174532925199435
184.999999999977,383119.333877471,-5100066.43970654,4840216.72018486,4412.95581027127,-5202.97795106214,-5180.36536260272,-2.28352880139076e-09,2.61008697195011e-08,0.0873214361340794,-1.25719203156472e-17,-4.20592987213836e-10,-3.23502337651565e-10,2.62224641709575,0.474022256077511,0.797751439981129,0,0,0.0871557427476591,0.123688049298757,0.174532925199435
185.999999999976,387532.07057739,-5105266.51103855,4835033.59085915,4412.51676502927,-5197.16390358279,-5185.89213225092,-2.2651938289893e-09,2.5891299969626e-08,0.0873214359739204,-1.2710119672739e-17,-4.19796731144576e-10,-3.24370319493372e-10,2.62224641726949,0.477227058674056,0.801128722418173,0,0,0.0871557427476591,0.123688049368427,0.174532925199435
186.999999999975,391944.365758917,-5110460.76589735,4829844.93823508,4412.07277395146,-5191.34500703146,-5191.41195775068,-2.24689367228301e-09,2.56821281639356e-08,0.0873214358133295,-1.28469581299281e-17,-4.18997186436475e-10,-3.2523429270293e-10,2.62224641744257,0.480405569854262,0.804485769067616,0,0,0.0871557427476591,0.123688049436882,0.174532925199435
187.999999999974,396356.21447761,-5115649.19944105,4824650.7692615,4411.62383982696,-5185.52127579897,-5196.92482969518,-2.22862847444331e-09,2.54733559388953e-08,0.0873214356523087,-1.29827003035424e-17,-4.18194368060505e-10,-3.26094335410023e-10,2.62224641761501,0.483557840583243,0.807822526276684,0,0,0.0871557427476591,0.123688049504191,0.174532925199435
188.999999999973,400767.611791825,-5120831.80684219,4819451.09089666,4411.16996546418,-5179.69272428856,-5202.43073871213,-2.21039837798753e-09,2.52649849234928e-08,0.0873214354908602,-1.31176328627847e-17,-4.17388291030138e-10,-3.26950557776697e-10,2.62224641778676,0.486683922029506,0.811138940642104,0,0,0.0871557427476591,0.123688049570275,0.174532925199435
189.999999999972,405178.552762735,-5126008.58328768,4814245.91010817,4410.7111536908,-5173.85936691581,-5207.92967546387,-2.19220352477693e-09,2.50570167392174e-08,0.0873214353289858,-1.32513642514688e-17,-4.1657897040401e-10,-3.27802851271863e-10,2.62224641795784,0.489783865564008,0.814434958979098,0,0,0.0871557427476591,0.12368804963522,0.174532925199435
190.999999999971,409589.032454351,-5131179.52397888,4809035.23387293,4410.24740735372,-5168.02121810852,-5213.4216306474,-2.17404405601464e-09,2.48494530000372e-08,0.0873214351666872,-1.33838455066265e-17,-4.15766421281779e-10,-3.28651179562862e-10,2.62224641812822,0.492857722759194,0.817710528358525,0,0,0.0871557427476591,0.123688049698983,0.174532925199435
191.99999999997,413999.045933543,-5136344.62413157,4803819.06917715,4409.77872931906,-5162.17829230659,-5218.90659499439,-2.15592011224397e-09,2.46422953123793e-08,0.0873214350039667,-1.35151059012031e-17,-4.14950658803804e-10,-3.29495524426577e-10,2.6222464182979,0.495905545388039,0.820965596100603,0,0,0.0871557427476591,0.123688049761549,0.174532925199435
192.999999999969,418408.588270052,-5141503.87897597,4798597.4230163,4409.30512247206,-5156.3306039619,-5224.38455927127,-2.13783183334694e-09,2.44355452751102e-08,0.0873214348408261,-1.36452051587302e-17,-4.14131698150639e-10,-3.30335911759179e-10,2.62224641846686,0.498927385423092,0.824200109778716,0,0,0.0871557427476591,0.123688049822973,0.174532925199435
193.999999999969,422817.654536517,-5146657.2837568,4793370.30239504,4408.8265897171,-5150.4781675382,-5229.85551427923,-2.11977935854211e-09,2.42292044795144e-08,0.0873214346772672,-1.37741984021676e-17,-4.13309554543912e-10,-3.31172345103834e-10,2.6222464186351,0.501923295035504,0.827414017211564,0,0,0.0871557427476591,0.12368804988319,0.174532925199435
194.999999999968,427226.239808491,-5151804.83373319,4788137.71432722,4408.34313397766,-5144.62099751099,-5235.31945085428,-2.10176282638302e-09,2.40232745092749e-08,0.0873214345132922,-1.39019101947836e-17,-4.12484243246046e-10,-3.32004757715581e-10,2.6222464188026,0.504893326594067,0.83060726645766,0,0,0.0871557427476591,0.123688049942229,0.174532925199435
195.999999999967,431634.339164458,-5156946.52417878,4782899.66583586,4407.85475819625,-5138.75910836743,-5240.77635986731,-2.08378237475643e-09,2.38177569404531e-08,0.0873214343489031,-1.40284000125725e-17,-4.11655779558053e-10,-3.32833157409533e-10,2.62224641896936,0.507837532664246,0.833779805834059,0,0,0.0871557427476591,0.123688050000111,0.174532925199435
196.999999999966,436041.947685856,-5162082.35038171,4777656.16395305,4407.3614653344,-5132.89251460618,-5246.22623222411,-2.06583814088056e-09,2.36126533414694e-08,0.0873214341841017,-1.41537222934383e-17,-4.10824178820143e-10,-3.33657555029305e-10,2.62224641913536,0.510755966007205,0.836931583907866,0,0,0.0871557427476591,0.123688050056814,0.174532925199435
197.999999999965,440449.060457094,-5167212.30764462,4772407.21571998,4406.86325837262,-5127.02123073732,-5251.66905886539,-2.04793026130341e-09,2.34079652730833e-08,0.0873214340188903,-1.42778596771434e-17,-4.09989456411758e-10,-3.34477928823321e-10,2.62224641930059,0.513648679578836,0.840062549492261,0,0,0.0871557427476591,0.123688050112382,0.174532925199435
198.999999999964,444855.672565568,-5172336.39128466,4767152.8281869,4406.36014031035,-5121.14527128222,-5257.10483076688,-2.03005887190107e-09,2.32036942883748e-08,0.0873214338532707,-1.44008645442912e-17,-4.09151627750125e-10,-3.35294284224532e-10,2.62224641946505,0.516515726528784,0.84317265165451,0,0,0.0871557427476591,0.123688050166754,0.174532925199435
199.999999999963,449261.779101687,-5177454.5966335,4761893.00841303,4405.85211416597,-5115.26465077343,-5262.53353893931,-2.01222410787637e-09,2.29998419327256e-08,0.0873214336872448,-1.45231017549134e-17,-4.08310708288804e-10,-3.36106764031447e-10,2.62224641962873,0.519357160199462,0.846261839730321,0,0,0.0871557427476591,0.123688050219936,0.174532925199435
200.999999999962,453667.375158885,-5182566.91903737,4756627.76346658,4405.33918297669,-5109.37938375455,-5267.95517442846,-1.99442610375663e-09,2.27964097437994e-08,0.0873214335208146,-1.46436902176715e-17,-4.07466713524364e-10,-3.36915085530201e-10,2.62224641979161,0.522173034125084,0.849330063253514,0,0,0.0871557427476591,0.123688050271966,0.174532925199435
201.999999999961,458072.455833644,-5187673.35385703,4751357.10042471,4404.82134979858,-5103.48948478015,-5273.36972831525,-1.97666499339218e-09,2.25933992515229e-08,0.0873214333539822,-1.47630251143717e-17,-4.0661965898546e-10,-3.37719326556848e-10,2.62224641995368,0.524963402030667,0.85237727205539,0,0,0.0871557427476591,0.123688050322831,0.174532925199435
202.99999999996,462477.01622551,-5192773.8964678,4746081.02637345,4404.29861770647,-5097.5949684156,-5278.7771917157,-1.95894090995513e-09,2.2390811978069e-08,0.0873214331867497,-1.48811664132359e-17,-4.05769560237885e-10,-3.3851949396703e-10,2.62224642011495,0.527728317831056,0.855403416210927,0,0,0.0871557427476591,0.123688050372521,0.174532925199435
203.999999999959,466881.051437116,-5197868.54225959,4740799.54840773,4403.77098979399,-5091.695849237,-5284.17755578105,-1.94125398593779e-09,2.21886494378387e-08,0.0873214330191189,-1.49985271179467e-17,-4.04916432882149e-10,-3.39315739060937e-10,2.62224642027538,0.530467835629934,0.858408446066336,0,0,0.0871557427476591,0.123688050421023,0.174532925199435
204.999999999959,471284.556574196,-5202957.28663688,4735512.67363127,4403.23846917345,-5085.79214183107,-5289.57081169772,-1.92360435315068e-09,2.19869131374419e-08,0.087321432851092,-1.51142877603314e-17,-4.04060292559696e-10,-3.40107805894836e-10,2.62224642043498,0.533182009718833,0.861392312170138,0,0,0.0871557427476591,0.123688050468432,0.174532925199435
205.999999999958,475687.526745604,-5208040.12501872,4730220.40915664,4402.70105897588,-5079.88386079497,-5294.9569506874,-1.90599214272098e-09,2.17856045756799e-08,0.0873214326826709,-1.5229174541306e-17,-4.03201154941625e-10,-3.40895873234182e-10,2.62224642059373,0.535870894576144,0.864354965379529,0,0,0.0871557427476591,0.123688050514598,0.174532925199435
206.999999999957,480089.957063338,-5213117.05283879,4724922.76210512,4402.15876235092,-5073.97102073627,-5300.33596400706,-1.88841748509172e-09,2.15847252435294e-08,0.0873214325138575,-1.53427522028347e-17,-4.02339035736885e-10,-3.41679843462774e-10,2.62224642075164,0.53853454486612,0.867296356771383,0,0,0.0871557427476591,0.123688050559618,0.174532925199435
207.999999999956,484491.842642553,-5218188.06554538,4719619.73960674,4401.61158246684,-5068.05363627276,-5305.70784294899,-1.87088051001933e-09,2.13842766241234e-08,0.0873214323446539,-1.54550993390487e-17,-4.01473950688301e-10,-3.42459713148575e-10,2.62224642090869,0.541173015437882,0.870216437689318,0,0,0.0871557427476591,0.123688050603441,0.174532925199435
208.999999999955,488893.178601581,-5223253.15860141,4714311.34880023,4401.05952251045,-5062.13172203238,-5311.07257884086,-1.85338134657274e-09,2.11842601927352e-08,0.0873214321750623,-1.55662051250881e-17,-4.00605915572175e-10,-3.43235470079202e-10,2.62224642106486,0.543786361324419,0.873115159731185,0,0,0.0871557427476591,0.123688050646141,0.174532925199435
209.999999999954,493293.960061951,-5228312.3274844,4708997.59683296,4400.50258568713,-5056.20529265309,-5316.43016304572,-1.83592012313167e-09,2.09846774167612e-08,0.0873214320050846,-1.56760402678357e-17,-3.99734946198577e-10,-3.44007084886789e-10,2.62224642122015,0.546374637741597,0.875992474748454,0,0,0.0871557427476591,0.123688050687665,0.174532925199435
